#feature,bac3,bac4,bac1,bac2,bac5,bac6,vir1,vir4,vir2,vir3,vir5,vir6
ENSG00000240371.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000240652.1,114.0,41.0,18.0,78.0,47.0,87.0,75.0,66.0,31.0,0.0,29.0,0.0
ENSG00000240808.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000240975.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000241008.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000241020.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000241255.1,10.0,0.0,0.0,0.0,6.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0
ENSG00000242527.1,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ENSG00000243353.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000243431.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000243669.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000243742.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000243777.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000243802.2,11.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
ENSG00000243964.1,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
ENSG00000244313.3,151.0,98.0,25.0,124.0,79.0,72.0,72.0,66.0,56.0,11.0,79.0,24.0
ENSG00000244398.1,246.0,60.0,23.0,140.0,93.0,139.0,59.0,67.0,67.0,8.0,91.0,21.0
ENSG00000244535.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000244734.4,249.0,0.0,846.0,0.0,577.0,0.0,380.0,0.0,866.0,119.0,266.0,120.0
ENSG00000245385.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000245498.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000245522.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000245532.9,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0
ENSG00000245552.7,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0
ENSG00000245571.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000246067.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0
ENSG00000246273.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000247137.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000247271.7,4.0,3.0,1.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0
ENSG00000248643.5,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000248671.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000248712.7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250303.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250519.7,4.0,1.0,3.0,3.0,3.0,0.0,2.0,5.0,0.0,0.0,3.0,0.0
ENSG00000250644.3,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251562.8,9.0,2.0,3.0,0.0,2.0,0.0,6.0,0.0,0.0,1.0,7.0,0.0
ENSG00000251637.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251661.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000254420.1,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000254427.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000254452.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000254468.2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ENSG00000254469.7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000254470.3,13.0,0.0,18.0,6.0,7.0,0.0,0.0,0.0,9.0,0.0,7.0,4.0
ENSG00000254481.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000254501.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000254598.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000254612.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000254614.2,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
ENSG00000254682.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
ENSG00000254703.2,5.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
ENSG00000254756.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000254759.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000254772.10,191.0,86.0,30.0,140.0,67.0,93.0,38.0,45.0,30.0,5.0,63.0,15.0
ENSG00000254780.1,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000254789.3,9.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
ENSG00000254827.6,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000254838.5,7.0,2.0,5.0,2.0,3.0,5.0,0.0,2.0,3.0,1.0,1.0,0.0
ENSG00000254910.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000254911.3,51.0,21.0,17.0,12.0,28.0,16.0,20.0,10.0,20.0,4.0,34.0,11.0
ENSG00000254975.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000254986.7,2.0,0.0,3.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0
ENSG00000255006.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000255026.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000255031.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000255040.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
ENSG00000255059.1,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
ENSG00000255062.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000255108.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000255114.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000255197.6,6.0,2.0,7.0,2.0,2.0,4.0,1.0,1.0,4.0,0.0,2.0,0.0
ENSG00000255200.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000255213.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000255221.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
ENSG00000255240.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000255262.3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000255274.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000255284.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000255306.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000255328.1,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0
ENSG00000255422.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000255455.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000255507.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000255508.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000255517.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000255561.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000255717.7,3.0,2.0,0.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0
ENSG00000255823.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000255949.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000256007.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000256041.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000256116.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000256167.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000256269.10,3.0,0.0,0.0,3.0,3.0,0.0,0.0,4.0,29.0,1.0,3.0,1.0
ENSG00000256349.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000256591.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000256633.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000256713.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000256745.1,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000256813.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000256898.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000258659.7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
ENSG00000260196.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000260233.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260401.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000261098.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263465.4,6.0,0.0,2.0,6.0,5.0,0.0,4.0,3.0,13.0,1.0,2.0,1.0
ENSG00000267940.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268403.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269176.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000270972.1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000271543.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000271751.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000273003.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000278376.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000278615.5,9.0,7.0,3.0,11.0,4.0,6.0,7.0,4.0,3.0,2.0,6.0,3.0
ENSG00000278768.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000279117.1,10.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000279696.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000280385.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000280798.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000280832.1,3.0,0.0,5.0,4.0,5.0,2.0,2.0,0.0,1.0,0.0,2.0,3.0
ENSG00000283787.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ENSG00000284722.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000284931.1,119.0,58.0,170.0,2.0,835.0,29.0,55.0,145.0,63285.0,4624.0,193.0,59.0
ENSG00000284969.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000285338.1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000285509.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
ENSG00000285533.2,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
ENSG00000285693.1,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000285816.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000286264.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000286555.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000286561.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000287312.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000287548.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000287917.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000288012.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000288061.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000002016.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000003056.8,24.0,8.0,4.0,5.0,14.0,13.0,9.0,5.0,9.0,1.0,17.0,7.0
ENSG00000004478.8,6.0,5.0,5.0,5.0,20.0,2.0,4.0,0.0,4.0,0.0,49.0,6.0
ENSG00000004700.16,3.0,2.0,1.0,3.0,2.0,2.0,0.0,7.0,0.0,0.0,4.0,1.0
ENSG00000005175.10,4.0,2.0,0.0,3.0,4.0,2.0,5.0,3.0,0.0,0.0,2.0,2.0
ENSG00000006831.10,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000008394.13,16.0,2.0,3.0,8.0,9.0,2.0,3.0,2.0,3.0,2.0,4.0,1.0
ENSG00000008405.12,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0
ENSG00000010219.13,4.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0
ENSG00000010278.14,15.0,3.0,6.0,9.0,2.0,4.0,1.0,3.0,6.0,0.0,2.0,0.0
ENSG00000010292.13,12.0,5.0,0.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0
ENSG00000010295.19,3.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000010610.10,31.0,6.0,0.0,8.0,10.0,2.0,10.0,6.0,5.0,0.0,6.0,4.0
ENSG00000010626.15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000011105.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000012822.16,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0
ENSG00000013503.10,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000013573.17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000013583.10,5.0,0.0,16.0,4.0,8.0,3.0,2.0,1.0,41.0,8.0,9.0,1.0
ENSG00000015153.15,2.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0
ENSG00000022840.16,35.0,6.0,103.0,26.0,24.0,11.0,29.0,20.0,144.0,16.0,25.0,17.0
ENSG00000023697.13,5.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0
ENSG00000023734.11,18.0,4.0,4.0,12.0,6.0,4.0,9.0,4.0,7.0,0.0,8.0,0.0
ENSG00000028203.18,4.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,2.0,1.0
ENSG00000033030.15,2.0,1.0,0.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0
ENSG00000037897.17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ENSG00000047621.12,0.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
ENSG00000050405.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000050426.16,4.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0
ENSG00000051825.15,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0
ENSG00000052126.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000057294.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000057704.13,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ENSG00000058272.19,12.0,3.0,0.0,6.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0
ENSG00000059758.8,5.0,2.0,0.0,5.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0
ENSG00000059804.16,48.0,0.0,70.0,64.0,32.0,12.0,21.0,15.0,14.0,0.0,28.0,21.0
ENSG00000060138.13,65.0,3.0,200.0,20.0,42.0,28.0,20.0,36.0,280.0,27.0,45.0,25.0
ENSG00000060237.18,13.0,0.0,12.0,8.0,4.0,0.0,1.0,1.0,13.0,0.0,0.0,0.0
ENSG00000060982.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000061273.18,17.0,5.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0
ENSG00000061794.13,4.0,1.0,0.0,2.0,3.0,8.0,5.0,0.0,3.0,0.0,1.0,0.0
ENSG00000061936.10,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0
ENSG00000061987.16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000062485.19,18.0,2.0,1.0,9.0,0.0,5.0,2.0,0.0,4.0,0.0,5.0,4.0
ENSG00000063046.18,59.0,16.0,6.0,40.0,19.0,21.0,14.0,16.0,11.0,2.0,15.0,6.0
ENSG00000064102.15,0.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0
ENSG00000064115.11,4.0,5.0,0.0,4.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0
ENSG00000064763.11,9.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
ENSG00000065357.20,12.0,1.0,2.0,5.0,1.0,0.0,5.0,4.0,0.0,0.0,2.0,1.0
ENSG00000065970.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0
ENSG00000066084.13,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000066117.15,6.0,1.0,0.0,4.0,0.0,1.0,6.0,0.0,6.0,2.0,0.0,0.0
ENSG00000067182.8,31.0,5.0,37.0,34.0,55.0,12.0,19.0,5.0,11.0,3.0,23.0,16.0
ENSG00000069493.15,21.0,16.0,0.0,16.0,3.0,12.0,18.0,8.0,7.0,3.0,8.0,8.0
ENSG00000070961.15,9.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
ENSG00000072609.17,16.0,9.0,0.0,10.0,0.0,0.0,6.0,1.0,3.0,0.0,8.0,0.0
ENSG00000073060.16,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000073614.13,0.0,3.0,4.0,0.0,0.0,5.0,4.0,0.0,1.0,0.0,2.0,0.0
ENSG00000075089.9,2.0,1.0,0.0,2.0,3.0,4.0,1.0,4.0,2.0,0.0,0.0,0.0
ENSG00000075188.9,6.0,1.0,2.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,3.0,0.0
ENSG00000075415.13,70.0,19.0,12.0,37.0,20.0,13.0,20.0,20.0,20.0,6.0,33.0,5.0
ENSG00000075856.12,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000076067.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000076108.11,0.0,0.0,0.0,0.0,6.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0
ENSG00000076248.11,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0
ENSG00000076513.17,12.0,3.0,14.0,14.0,0.0,5.0,11.0,4.0,4.0,0.0,8.0,4.0
ENSG00000078237.7,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
ENSG00000078246.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000079337.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000079387.14,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000080371.6,11.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,5.0,0.0
ENSG00000081760.17,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000082805.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000084110.11,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0
ENSG00000084112.15,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000084444.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000084463.8,7.0,2.0,2.0,4.0,4.0,0.0,6.0,2.0,4.0,0.0,3.0,3.0
ENSG00000086598.11,36.0,5.0,8.0,29.0,8.0,10.0,13.0,14.0,8.0,0.0,0.0,9.0
ENSG00000087448.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
ENSG00000087470.18,3.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
ENSG00000087502.18,11.0,3.0,3.0,4.0,3.0,2.0,0.0,0.0,3.0,0.0,6.0,0.0
ENSG00000088986.11,45.0,26.0,27.0,21.0,42.0,14.0,24.0,12.0,79.0,7.0,37.0,16.0
ENSG00000088992.18,20.0,0.0,26.0,11.0,15.0,3.0,8.0,7.0,82.0,7.0,10.0,9.0
ENSG00000089009.15,156.0,59.0,12.0,95.0,73.0,79.0,53.0,43.0,46.0,8.0,69.0,18.0
ENSG00000089022.14,6.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
ENSG00000089041.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000089053.13,15.0,0.0,2.0,7.0,4.0,0.0,9.0,3.0,7.0,1.0,4.0,1.0
ENSG00000089060.11,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSG00000089094.19,0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000089127.14,11.0,11.0,10.0,11.0,18.0,5.0,55.0,8.0,65.0,6.0,75.0,41.0
ENSG00000089154.11,5.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0
ENSG00000089157.16,370.0,184.0,12.0,258.0,142.0,149.0,110.0,106.0,79.0,36.0,152.0,43.0
ENSG00000089159.16,45.0,5.0,30.0,30.0,11.0,14.0,13.0,9.0,0.0,3.0,9.0,10.0
ENSG00000089220.5,21.0,2.0,0.0,19.0,2.0,7.0,8.0,5.0,1.0,0.0,6.0,1.0
ENSG00000089234.16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
ENSG00000089248.7,39.0,10.0,8.0,15.0,11.0,11.0,11.0,10.0,3.0,4.0,20.0,14.0
ENSG00000089692.9,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0
